SeqId,InsertionSortNComp,InsertionSortTns,MergeSortNComp,MergeSortTns,RBTreeSortNComp,RBTreeSortTns,
seq_1300_84,426498,2123383,11834,289590,11460,2629982,
seq_1300_85,426812,2137294,11816,302062,11399,2732298,
seq_1300_86,429721,2095562,11852,375557,11604,2648495,
seq_1300_87,424029,2137704,11807,359525,11559,2690747,
seq_1300_88,412241,2012245,11814,298130,11525,2703219,
seq_1300_89,418674,2042317,11843,329080,11362,2668499,
seq_1300_90,432032,2149774,11835,302032,12094,2692781,
seq_1300_91,416631,2034210,11847,288809,11281,2731311,
seq_1300_92,427119,2138167,11855,290580,11355,2654130,
seq_1300_93,435034,2189894,11815,299225,11477,2643579,
seq_1300_94,426190,2078963,11828,289301,11235,2829452,
seq_1300_95,419694,2111266,11824,301663,11409,2991151,
seq_1300_96,424650,2274546,11851,314017,11549,2792573,
seq_1300_97,419668,2116026,11886,296553,11633,2915757,
seq_1300_98,424763,2116660,11854,316711,12005,2695390,
seq_1300_99,413579,2099092,11824,297783,14374,2857631,
seq_1350_0,469802,3199365,12371,493272,11998,3207359,
seq_1350_1,455368,2242092,12329,334731,11907,3097250,
seq_1350_2,443422,2233657,12355,316280,11856,3030230,
seq_1350_3,468044,2525971,12358,334041,12085,2963191,
seq_1350_4,456775,2306574,12338,373753,11870,2940354,
seq_1350_5,444455,2248123,12367,314485,11617,3076532,
seq_1350_6,455284,2244190,12358,326227,11687,3100350,
seq_1350_7,446688,2268111,12375,328725,13077,2981222,
seq_1350_8,454007,2246710,12389,315119,12887,2924832,
seq_1350_9,448890,2258340,12336,329144,11931,2908227,
seq_1350_10,447378,2181114,12333,311390,12064,2965494,
seq_1350_11,454854,2316392,12372,305764,11855,2891801,
seq_1350_12,455301,2218277,12375,319546,11831,2851140,
seq_1350_13,455042,2259550,12375,304686,12024,2802545,
seq_1350_14,444006,2126685,12357,304729,13160,2902605,
seq_1350_15,453699,2253055,12354,316320,12317,2894433,
seq_1350_16,471144,2293408,12346,303877,11617,2918179,
seq_1350_17,463448,2327772,12362,304964,11926,2750031,
seq_1350_18,459986,2221147,12402,318283,11845,2836338,
seq_1350_19,457450,2307295,12338,310469,11809,3120175,
seq_1350_20,454204,2338480,12399,317230,12069,2895381,
seq_1350_21,454057,2317077,12367,318835,12373,3210133,
seq_1350_22,456456,2301141,12343,318828,12185,3004247,
seq_1350_23,460994,2292474,12364,327441,11993,2965008,
seq_1350_24,467858,2410240,12347,337917,13342,2990286,
seq_1350_25,448999,2211711,12348,323848,13488,3085809,
seq_1350_26,455137,2296193,12354,388071,12260,3171223,
seq_1350_27,442765,2247540,12382,1829903,12007,2786590,
seq_1350_28,449699,2730357,12346,323288,12038,3301628,
seq_1350_29,454848,2462991,12331,381335,11746,2868467,
seq_1350_30,472890,2448853,12381,324300,12530,3141086,
seq_1350_31,453951,2239564,12373,346530,12593,2950740,
seq_1350_32,456693,2291876,12366,324543,12079,3017841,
seq_1350_33,457703,2313769,12361,312748,12785,2933841,
seq_1350_34,457715,2235003,12336,308059,12074,2916915,
seq_1350_35,443384,2214568,12367,319863,12252,2918315,
seq_1350_36,440551,2191630,12365,304412,12461,2955821,
seq_1350_37,445504,2176050,12393,304858,12069,2828676,
seq_1350_38,465249,2270674,12373,315912,11964,2874625,
seq_1350_39,453606,2222943,12356,305902,12131,2794943,
seq_1350_40,459570,2205235,12374,316541,12642,2927051,
seq_1350_41,462844,2259766,12374,317088,12076,2836213,
seq_1350_42,459286,2240570,12412,302429,11970,3570217,
seq_1350_43,462522,2348362,12370,330212,11779,3054534,
seq_1350_44,453877,2275470,12346,367484,11632,2939119,
seq_1350_45,446136,2750896,12403,335521,11961,3117080,
seq_1350_46,468484,2407258,12345,328633,13724,3331237,
seq_1350_47,452833,2615749,12357,384272,12155,3012152,
seq_1350_48,459904,2329470,12423,318695,12378,2962046,
seq_1350_49,454170,2750652,12354,333429,11745,3045119,
seq_1350_50,469137,2397148,12400,402574,11869,3012085,
seq_1350_51,456033,2314220,12415,318855,12153,2986045,
seq_1350_52,458222,2361034,12357,327212,12219,2978895,
seq_1350_53,440842,2189266,12377,317891,11967,2899007,
seq_1350_54,459207,2326766,12389,320576,12382,2976958,
seq_1350_55,465683,2299492,12341,331712,12155,3002737,
seq_1350_56,457705,2313872,12318,312275,12264,2907838,
seq_1350_57,455258,2190881,12400,356705,11569,2918856,
seq_1350_58,459941,2315859,12337,322121,12205,3183298,
seq_1350_59,464773,2316356,12345,307200,12410,3004390,
seq_1350_60,451410,2204381,12342,317688,11942,2868183,
seq_1350_61,454596,2219393,12367,315085,11769,2862450,
seq_1350_62,457428,2273155,12359,306210,11866,2860017,
seq_1350_63,459651,2311014,12374,317076,11778,2873406,
seq_1350_64,452989,2215912,12405,314997,12266,2873619,
seq_1350_65,448294,2187822,12297,352903,12132,2860083,
seq_1350_66,459028,2304286,12340,318291,12041,3551541,
seq_1350_67,459001,2311306,12350,339755,11732,3369563,
seq_1350_68,466273,2295930,12385,370060,13651,2945870,
seq_1350_69,456372,2583584,12393,334929,12732,3079308,
seq_1350_70,451548,2228373,12395,323351,12233,3000078,
seq_1350_71,448552,2249074,12348,314935,13452,2990620,
seq_1350_72,449053,2264837,12399,324261,11618,2926341,
seq_1350_73,453212,2311360,12379,383567,11720,3082435,
seq_1350_74,463201,2295657,12354,318817,11899,3004847,
seq_1350_75,465751,2307821,12373,384297,11836,2994533,
seq_1350_76,458425,2309978,12384,315834,12250,2971205,
seq_1350_77,455817,2359669,12344,326000,11908,3043552,
seq_1350_78,449381,2264268,12352,339190,12618,2944916,
seq_1350_79,437801,2173421,12372,314021,12283,2932355,
seq_1350_80,427985,2162185,12343,324706,13691,2932683,
seq_1350_81,470641,2336349,12360,400710,11880,2872369,
seq_1350_82,460079,2246143,12326,305085,12924,2784922,
seq_1350_83,464334,2265215,12379,317235,11658,2876829,
seq_1350_84,448181,2194023,12327,314222,11815,2779624,
seq_1350_85,451942,2202662,12325,307014,12158,2862489,
seq_1350_86,452034,2256892,12389,319499,11989,2889138,
seq_1350_87,456643,2187499,12429,374760,13309,2874050,
seq_1350_88,464685,2313340,12370,306313,12548,2833252,
seq_1350_89,447272,2180669,12348,362750,12406,2815791,
seq_1350_90,458330,2236181,12379,307039,11695,2869328,
seq_1350_91,459284,2581674,12371,313068,12061,2793798,
seq_1350_92,457871,2275768,12340,429634,12735,3086735,
seq_1350_93,465522,2365174,12374,307146,12221,3026947,
seq_1350_94,454036,2247676,12377,318332,12122,2897735,
seq_1350_95,451577,2317989,12364,338242,13337,3001444,
seq_1350_96,455935,2260458,12359,368734,11610,2984753,
seq_1350_97,446376,2312788,12338,323718,12438,2915176,
seq_1350_98,467347,2321655,12338,338224,12110,2908551,
seq_1350_99,452617,2346379,12339,315594,12114,3026695,
seq_1400_0,500002,2509742,12886,348175,12169,3098174,
seq_1400_1,508614,2517329,12904,343698,12271,3197202,
seq_1400_2,494154,2483785,12878,433053,16497,3107186,
seq_1400_3,490448,2433692,12868,340159,12224,2961313,
seq_1400_4,486568,2389043,12895,332978,12676,3058611,
seq_1400_5,479457,2365159,12908,354349,14240,3185506,
seq_1400_6,493526,2426640,12892,328633,12644,2931496,
seq_1400_7,496576,2385719,12929,331086,12115,3034621,
seq_1400_8,487247,2395767,12887,317853,12590,3011249,
seq_1400_9,478498,2345679,12890,334016,12558,3014034,
seq_1400_10,485065,2373263,12915,332760,13184,3019791,
seq_1400_11,482297,2367947,12932,316666,14090,3001396,
seq_1400_12,498669,2396095,12891,326859,13133,3112027,
seq_1400_13,487265,2402970,12871,329794,12106,3063900,
seq_1400_14,497355,3062752,12887,354549,12559,3067319,
seq_1400_15,483456,2504813,12884,336395,12464,3072383,
seq_1400_16,479594,2421897,12907,345667,12060,3169707,
seq_1400_17,493582,2467976,12945,329269,12629,3152086,
seq_1400_18,481674,2401881,12893,333998,12450,3101385,
seq_1400_19,492622,2565572,12904,361017,14503,3178198,
seq_1400_20,482052,2441295,12868,328496,12347,3237232,
seq_1400_21,502329,2496180,12880,385722,12768,3225945,
seq_1400_22,495679,2455767,12898,346995,12882,3229266,
seq_1400_23,470736,2418385,12882,327842,12332,3027042,
seq_1400_24,472928,2361312,12908,378061,12413,3124393,
seq_1400_25,484312,2455409,12878,351812,13742,3166640,
seq_1400_26,494540,2445308,12868,327341,12839,3158430,
seq_1400_27,488300,2460598,12876,346120,12330,3033112,
seq_1400_28,500943,2451219,12890,326709,12225,3049141,
seq_1400_29,501780,2410931,12868,322134,12370,3020424,
seq_1400_30,491002,2408908,12924,319546,12136,3068109,
seq_1400_31,491042,2359071,12914,334585,12376,2981056,
seq_1400_32,501303,2590685,12939,323259,13052,3053565,
seq_1400_33,489729,2364985,12938,329895,12251,3032379,
seq_1400_34,494730,2377638,12889,331818,12524,3152357,
seq_1400_35,501679,2415482,12889,325379,13263,3024367,
seq_1400_36,491767,2369201,12875,319183,12899,3000548,
seq_1400_37,486774,2346612,12895,334699,12563,3284256,
seq_1400_38,497892,2455478,12906,337050,14955,3376035,
seq_1400_39,492096,2500421,12906,335777,12393,3044820,
seq_1400_40,498242,2493360,12913,345268,13095,3190967,
seq_1400_41,504779,2546204,12877,342760,12173,3149736,
seq_1400_42,487407,2415498,12886,329880,12274,3127238,
seq_1400_43,489000,2423520,12943,391188,12480,3153398,
seq_1400_44,493371,2508339,12912,350008,12405,3128809,
seq_1400_45,487430,2417829,12895,338377,14155,3128153,
seq_1400_46,485138,2421711,12877,347536,12530,3136191,
seq_1400_47,482336,2385233,12874,338796,12954,3277305,
seq_1400_48,505856,2625899,12905,333578,12353,3201411,
seq_1400_49,490753,2432762,12892,375589,12550,3186450,
seq_1400_50,491792,2444673,12918,341137,14356,3104394,
seq_1400_51,495684,2434122,12933,318420,13375,3075335,
seq_1400_52,498936,2418667,12873,328858,12776,3091663,
seq_1400_53,490579,2357603,12916,328113,12744,2997906,
seq_1400_54,482119,2360102,12907,318071,12921,3001852,
seq_1400_55,505235,2479227,12915,328481,12185,3022535,
seq_1400_56,488576,2350680,12898,329170,12291,2982310,
seq_1400_57,487737,2347101,12898,318612,12613,2968195,
seq_1400_58,500976,2406934,12902,328788,12170,2975908,
seq_1400_59,479496,2307346,12930,328462,12337,3017213,
seq_1400_60,478242,2298664,12871,320471,12739,2998631,
seq_1400_61,491632,2546197,12948,336386,12511,3542117,
seq_1400_62,485826,2556346,12886,348938,13861,3141525,
seq_1400_63,494707,2652147,12933,331706,12255,3203432,
seq_1400_64,479365,2375394,12863,379355,12760,3165791,
seq_1400_65,483239,2435907,12946,347398,12141,3168023,
seq_1400_66,497314,2467474,12925,328654,12312,3147685,
seq_1400_67,503857,2581749,12928,381420,12362,3217529,
seq_1400_68,495396,2461755,12911,350423,16961,3144254,
seq_1400_69,498677,2488826,12886,327757,12167,3201038,
seq_1400_70,480826,2383096,12870,340862,12322,3033095,
seq_1400_71,501335,2570423,12923,404587,12748,2978806,
seq_1400_72,483722,2462340,12878,329109,12499,3165948,
seq_1400_73,503365,2502086,12845,339774,12790,3140923,
seq_1400_74,488390,2402621,12897,336139,12220,3055858,
seq_1400_75,486433,2342187,12888,317011,12503,3029619,
seq_1400_76,487158,2388519,12875,325971,13356,3040825,
seq_1400_77,480848,2313617,12953,330336,12974,3065754,
seq_1400_78,484855,2376131,12870,327735,13226,3063789,
seq_1400_79,490181,2405256,12920,321133,12587,3045375,
seq_1400_80,486618,2384147,12876,330461,12714,2984507,
seq_1400_81,481597,2366102,12899,317558,12455,3094297,
seq_1400_82,473797,2277233,12889,317712,12346,3045582,
seq_1400_83,483150,2367594,12923,331067,12452,3486795,
seq_1400_84,483750,2394021,12924,318867,12515,3489593,
seq_1400_85,472948,2319846,12910,371050,12517,2977317,
seq_1400_86,510550,2624820,12916,394349,14362,3253639,
seq_1400_87,485187,2426760,12866,320324,12325,3201673,
seq_1400_88,485532,2511455,12908,459518,13249,3082193,
seq_1400_89,499069,2471345,12901,346827,12604,3207165,
seq_1400_90,462734,2532851,12874,335951,12885,3145130,
seq_1400_91,496596,2491148,12899,342310,12859,3095846,
seq_1400_92,473111,2463061,12897,402263,12152,3182134,
seq_1400_93,499641,2527264,12869,337425,12743,3087400,
seq_1400_94,491292,2492789,12924,334568,12141,3141644,
seq_1400_95,495502,2470659,12893,340158,12442,3048054,
seq_1400_96,485869,2406125,12929,361047,12864,3058178,
seq_1400_97,485758,2379893,12875,317704,13915,2995387,
seq_1400_98,479532,2306082,12924,334176,12596,3003555,
seq_1400_99,491524,2412477,12917,324643,12743,2875417,
seq_1450_0,533451,2614850,13404,329118,13582,3161271,
seq_1450_1,524105,2520255,13418,345843,13626,3297100,
seq_1450_2,527386,2578473,13450,339517,12963,3395133,
seq_1450_3,537200,2625271,13415,330135,14052,3117545,
seq_1450_4,526487,2532893,13427,343834,13214,3246396,
seq_1450_5,517321,2485841,13418,342252,13935,3203353,
seq_1450_6,531629,2562736,13442,439678,13091,3683259,
seq_1450_7,537500,3163339,13430,359106,12737,3378803,
seq_1450_8,527346,2610018,13384,355642,12964,3309009,
seq_1450_9,534200,2715815,13423,353816,13066,3265028,
seq_1450_10,516257,2650931,13428,345767,12667,3342274,
seq_1450_11,519925,2640529,13441,360904,12764,3345497,
seq_1450_12,527118,2603867,13420,351965,12889,3300977,
seq_1450_13,525086,2602946,13432,346254,13521,3215678,
seq_1450_14,521459,2620009,13384,352063,12658,3388945,
seq_1450_15,522308,2655551,13372,361241,13282,3304742,
seq_1450_16,524097,2739852,13436,343041,13028,3154201,
seq_1450_17,531643,2665970,13423,352392,12596,3368853,
seq_1450_18,531063,2665020,13406,403154,12686,3405329,
seq_1450_19,534356,2648451,13382,338257,13274,3352755,
seq_1450_20,518992,2570836,13394,337467,13266,3281883,
seq_1450_21,540772,2647976,13418,347897,13011,3166422,
seq_1450_22,532947,2628319,13425,339424,19129,3169687,
seq_1450_23,528721,2539391,13443,330381,13327,3184478,
seq_1450_24,535577,2575949,13460,345420,13691,3269507,
seq_1450_25,536861,2629342,13382,339898,13586,3221936,
seq_1450_26,527657,2539472,13400,328601,12771,3226501,
seq_1450_27,532565,2688977,13443,389083,13699,3268281,
seq_1450_28,515892,2544932,13416,373705,13380,3773851,
seq_1450_29,526186,2662894,13447,342258,12621,3298176,
seq_1450_30,528262,2678356,13431,362744,13025,3264444,
seq_1450_31,511790,2553450,13379,349189,13831,3424778,
seq_1450_32,549104,2827490,13411,353368,13107,3208100,
seq_1450_33,528948,2812020,13439,513412,13114,3369300,
seq_1450_34,529365,2621672,13403,356091,14525,3375755,
seq_1450_35,538703,2723884,13417,365958,13034,3252855,
seq_1450_36,519771,2579547,13406,347423,13408,3294110,
seq_1450_37,531183,2694083,13423,359327,12912,3324194,
seq_1450_38,521941,2676317,13436,365510,13813,3318464,
seq_1450_39,526405,2617193,13387,338332,12745,3262756,
seq_1450_40,522440,2584924,13407,343115,13500,3341452,
seq_1450_41,517762,2488822,13422,348238,13285,3277403,
seq_1450_42,529299,2640208,13405,334790,12684,3159099,
seq_1450_43,511935,2466098,13463,329662,12697,3370616,
seq_1450_44,517560,2491049,13403,345762,13520,3317721,
seq_1450_45,520107,2498982,13424,397240,12897,3315281,
seq_1450_46,531842,2573137,13394,329328,13814,3219699,
seq_1450_47,525098,2568661,13427,342508,13234,3248850,
seq_1450_48,533427,2567980,13439,1881596,13861,3120997,
seq_1450_49,532342,2612888,13436,334464,14003,3375490,
seq_1450_50,515403,2714626,13394,472393,13170,3650277,
seq_1450_51,496880,2535705,13438,365474,13260,3453447,
seq_1450_52,530226,2637748,13428,341850,13472,3279031,
seq_1450_53,517861,2617644,13425,364221,13006,3332648,
seq_1450_54,516074,2604831,13441,358709,13255,3365220,
seq_1450_55,525729,2653632,13460,364851,14954,3399606,
seq_1450_56,521970,2682844,13435,344582,13143,3608781,
seq_1450_57,542690,2712754,13427,353186,13320,3506189,
seq_1450_58,515306,2634895,13457,363240,16061,3318413,
seq_1450_59,516572,2588135,13481,336559,12861,3266828,
seq_1450_60,517307,2676029,13430,357971,13416,3331976,
seq_1450_61,539811,2670721,13436,369508,16206,3305336,
seq_1450_62,527757,2587101,13431,330637,13043,3471448,
seq_1450_63,528169,2622704,13391,349468,13220,3395106,
seq_1450_64,523033,2616499,13481,342619,12841,3230268,
seq_1450_65,516759,2537149,13410,339000,13556,3218283,
seq_1450_66,514791,2474871,13441,356906,12705,3277628,
seq_1450_67,512833,2515965,13398,346408,13037,3225821,
seq_1450_68,521444,2556452,13441,338838,25025,3077965,
seq_1450_69,534506,2613238,13399,329709,12962,3278455,
seq_1450_70,525666,2540939,13430,342735,12643,3191043,
seq_1450_71,509321,2492309,13394,342662,13036,3150243,
seq_1450_72,522657,2513564,13455,328972,12972,3932850,
seq_1450_73,527316,2880115,13425,346770,12738,3286632,
seq_1450_74,518748,2574859,13435,356866,12551,3411645,
seq_1450_75,513893,2584841,13432,359261,12760,3265160,
seq_1450_76,537768,2704794,13473,361505,14882,3166670,
seq_1450_77,516705,2607836,13454,356165,13424,3471480,
seq_1450_78,519725,2577024,13410,353708,12818,3419933,
seq_1450_79,518345,2567954,13373,383957,13037,3304326,
seq_1450_80,523470,2599941,13404,356298,12771,3341519,
seq_1450_81,522846,2726520,13418,360632,12915,3322118,
seq_1450_82,534284,2722636,13403,397006,12791,3165501,
seq_1450_83,536283,2680944,13420,356516,12965,3285507,
seq_1450_84,531942,2633038,13397,354602,13899,3285809,
seq_1450_85,519671,2572950,13434,344148,12834,3198177,
seq_1450_86,526994,2539384,13458,332720,13088,3215487,
seq_1450_87,535005,2571904,13418,392085,13041,3230130,
seq_1450_88,512584,2468358,13412,338161,13143,3090998,
seq_1450_89,537467,2635842,13481,332036,13292,3303823,
seq_1450_90,532722,2609992,13401,352540,12792,3336965,
seq_1450_91,514298,2528565,13400,342434,13067,3153880,
seq_1450_92,515150,2477764,13420,334747,12915,3272209,
seq_1450_93,528978,2596424,13437,330366,12640,3347952,
seq_1450_94,534404,2571225,13427,341626,12965,3897620,
seq_1450_95,531063,2754228,13427,365728,12941,3620612,
seq_1450_96,530348,2632722,13433,340368,13301,3373288,
seq_1450_97,542554,2761889,13380,347583,14425,3350007,
seq_1450_98,540010,2747409,13428,356656,13741,3261815,
seq_1450_99,517231,2712036,13443,365347,12971,3240970,
seq_1500_0,548971,2716248,13981,417047,13404,3767947,
seq_1500_1,570165,2846390,13975,358890,14423,3578333,
seq_1500_2,561443,2800079,13924,420249,13931,3632295,
seq_1500_3,553410,2740737,13967,371277,13349,3535554,
seq_1500_4,556760,2804910,13949,372097,13340,3593947,
seq_1500_5,577134,2858874,13971,353160,13158,3536825,
seq_1500_6,572661,2825952,13962,353658,14181,3443067,
seq_1500_7,552764,2657294,13982,403365,14983,3468555,
seq_1500_8,565120,2716130,13953,355852,13376,3519657,
seq_1500_9,572255,2754827,13981,342057,13469,3390326,
seq_1500_10,565880,2724328,13960,342579,13642,3473990,
seq_1500_11,573118,2818472,13970,358178,13636,3400409,
seq_1500_12,564997,2721976,13969,357517,13862,3443289,
seq_1500_13,569295,2743430,13955,346213,13759,3497079,
seq_1500_14,564234,2719001,13954,341357,14012,3338494,
seq_1500_15,570244,2743083,13986,356324,13463,4059336,
seq_1500_16,558225,2804980,13968,420830,13937,3603979,
seq_1500_17,574711,2849652,13988,366918,13667,3583163,
seq_1500_18,574380,2937776,14000,352411,14697,3560856,
seq_1500_19,559849,2800156,13948,364659,15242,3664288,
seq_1500_20,570859,2870811,13971,371843,13860,3573073,
seq_1500_21,553406,2862623,13977,383683,13141,3559873,
seq_1500_22,569548,2822922,13954,356344,14827,3654295,
seq_1500_23,574989,2933406,13939,358525,13501,3559588,
seq_1500_24,560272,2851987,14027,363882,13549,3744543,
seq_1500_25,569085,2869839,13998,375597,13807,3465938,
seq_1500_26,557566,2805636,13923,361446,13598,3567553,
seq_1500_27,575973,2899332,13970,344307,17888,3422619,
seq_1500_28,550160,2648595,13966,354388,13254,3378965,
seq_1500_29,573261,2761734,13975,357984,13101,3421618,
seq_1500_30,572255,2756779,13950,353162,14091,3410909,
seq_1500_31,564537,2759870,13929,339979,13596,3597470,
seq_1500_32,556653,3115902,13973,351367,14313,3553028,
seq_1500_33,570656,2754940,13946,358696,13189,3325205,
seq_1500_34,566055,2767837,13967,379973,14014,3540985,
seq_1500_35,568547,2841407,13991,353938,13332,3564522,
seq_1500_36,566026,3313280,13950,365825,14011,3671223,
seq_1500_37,567625,2826742,13949,373520,13354,3489995,
seq_1500_38,544952,2707915,13968,352074,13451,3760007,
seq_1500_39,554939,2794333,13960,381615,13291,3595229,
seq_1500_40,559623,2776395,13951,353603,13597,3564383,
seq_1500_41,576447,3047191,13956,391753,21422,3644306,
seq_1500_42,563556,2955126,13965,458798,13521,4030665,
seq_1500_43,541366,2786867,13912,408479,13178,3811277,
seq_1500_44,566739,3253447,14004,400912,13809,3582529,
seq_1500_45,558522,2995059,13925,398753,13529,4084715,
seq_1500_46,554847,2870922,13975,376528,13540,3603600,
seq_1500_47,551347,2864849,13987,403779,13990,3721514,
seq_1500_48,571339,2836761,13987,395077,13907,3482756,
seq_1500_49,575302,2874960,13981,381662,13477,3537202,
seq_1500_50,583160,2911158,13972,391081,15500,3652949,
seq_1500_51,563290,2833735,13986,375941,14715,3432671,
seq_1500_52,576394,2851056,13962,369718,13460,3451040,
seq_1500_53,550299,2711447,13979,354492,13201,3517973,
seq_1500_54,557579,2757160,13937,354994,13791,3534792,
seq_1500_55,563367,2778002,13991,378858,13160,4713537,
seq_1500_56,581649,3381984,13981,392730,13498,3599999,
seq_1500_57,570795,2965225,13964,372839,13807,3771810,
seq_1500_58,568955,2941901,13942,369982,14447,4170442,
seq_1500_59,534671,2797562,13954,382579,13973,3628882,
seq_1500_60,590392,3123763,13915,392064,14003,3718596,
seq_1500_61,565251,2954024,13967,396659,13928,3971469,
seq_1500_62,563791,2996717,13969,374365,13526,3630949,
seq_1500_63,555236,2956263,13932,386331,13180,3723587,
seq_1500_64,548062,2909558,13954,395339,13371,3981246,
seq_1500_65,562676,3031887,13968,406314,13919,3790266,
seq_1500_66,571159,3064461,13961,387212,14067,3869075,
seq_1500_67,587091,3151806,13975,381205,12992,3885457,
seq_1500_68,563663,3023355,13960,397481,13589,3908920,
seq_1500_69,564260,3030506,13991,395661,14788,3828911,
seq_1500_70,548972,2946133,13937,392423,13349,3900798,
seq_1500_71,560126,3006806,13937,381044,13115,3849113,
seq_1500_72,574675,3081473,13960,439035,14257,3771497,
seq_1500_73,571028,3104782,13950,400330,13734,3793478,
seq_1500_74,554225,2992594,13980,393260,13572,5158700,
seq_1500_75,553883,3050126,13939,430170,13086,4170795,
seq_1500_76,567745,3081300,13966,390829,13477,4454263,
seq_1500_77,571821,3174089,13984,415339,13132,4353718,
seq_1500_78,554368,3152593,13962,420521,14739,4472324,
seq_1500_79,545966,3026995,13924,412750,13866,4596183,
seq_1500_80,553611,3064450,13975,402590,13059,4327329,
seq_1500_81,558494,3305456,13963,416214,13923,4295467,
seq_1500_82,563431,3121787,13971,414162,14142,4211996,
seq_1500_83,555035,3182633,13954,419322,13274,3916626,
seq_1500_84,572214,3167498,13992,392938,13148,3908462,
seq_1500_85,563236,3121970,13959,394165,13410,3896113,
seq_1500_86,554529,3069999,13950,409471,13968,3784020,
seq_1500_87,551099,3047755,13996,406213,13879,3932555,
seq_1500_88,571379,3157322,13978,401090,14108,3888845,
seq_1500_89,568653,3142003,13933,391413,13940,3983208,
seq_1500_90,573752,3171986,13956,409554,13589,3984416,
seq_1500_91,556268,3075084,13975,413180,13563,3899928,
seq_1500_92,569106,3147692,14001,403863,14215,3951954,
seq_1500_93,560893,3521361,13987,399039,13417,3991215,
seq_1500_94,565915,3293378,13913,413372,13618,3892070,
seq_1500_95,562638,3482719,13938,417576,13516,3880030,
seq_1500_96,553905,3277482,13937,420421,13631,4282747,
seq_1500_97,577327,3218607,13998,398272,13514,3975305,
seq_1500_98,558946,3221764,13974,405323,13080,3999553,
seq_1500_99,561685,3132496,14007,418488,13270,4109887,
